start_time,end_time,duration_hours,peak_Hs,mean_direction,storm_type,storm_type_name
2004-12-21 11:00:00,2004-12-22 15:00:00,28.0,3.268,140.60308561236624,0,Moderate Short-Duration
2004-12-24 02:00:00,2004-12-24 23:00:00,21.0,2.726,185.27845611285267,0,Moderate Short-Duration
2004-12-26 23:00:00,2004-12-27 09:00:00,10.0,3.174,180.89532915360505,0,Moderate Short-Duration
2004-12-28 10:00:00,2004-12-30 16:00:00,54.0,4.96,54.27606112852664,1,Short-Lived Directional
2005-01-04 03:00:00,2005-01-04 18:00:00,15.0,3.526,80.7975161637931,1,Short-Lived Directional
2005-01-05 13:00:00,2005-01-05 17:00:00,4.0,2.556,159.9238103448276,0,Moderate Short-Duration
2005-01-14 14:00:00,2005-01-19 17:00:00,123.0,4.862,171.13187360956618,2,Severe Long-Duration
2005-01-21 04:00:00,2005-01-21 07:00:00,3.0,2.626,143.65105603448276,0,Moderate Short-Duration
2005-01-21 15:00:00,2005-01-21 20:00:00,5.0,2.564,169.99242816091953,0,Moderate Short-Duration
2005-01-22 01:00:00,2005-01-22 09:00:00,8.0,2.706,160.48737547892722,0,Moderate Short-Duration
2005-01-30 06:00:00,2005-01-30 19:00:00,13.0,2.924,70.60943965517241,1,Short-Lived Directional
2005-02-10 01:00:00,2005-02-10 08:00:00,7.0,2.704,65.06496767241379,1,Short-Lived Directional
2005-02-11 07:00:00,2005-02-12 17:00:00,34.0,3.972,105.52435467980295,1,Short-Lived Directional
2005-02-14 04:00:00,2005-02-14 22:00:00,18.0,3.744,175.87538566243194,0,Moderate Short-Duration
2005-02-16 10:00:00,2005-02-19 03:00:00,65.0,3.424,166.9605512016719,0,Moderate Short-Duration
2005-02-20 12:00:00,2005-02-22 15:00:00,51.0,3.276,146.82669595490717,0,Moderate Short-Duration
2005-02-27 22:00:00,2005-03-01 19:00:00,45.0,4.482,186.56163418290856,0,Moderate Short-Duration
2005-03-02 06:00:00,2005-03-02 07:00:00,1.0,2.512,151.09202586206897,0,Moderate Short-Duration
2005-03-03 02:00:00,2005-03-09 15:00:00,157.0,4.04,152.4929652215237,2,Severe Long-Duration
2005-03-10 02:00:00,2005-03-11 16:00:00,38.0,4.04,179.6625685234306,0,Moderate Short-Duration
2005-03-16 19:00:00,2005-03-19 11:00:00,64.0,3.648,87.74159151193633,1,Short-Lived Directional
2005-03-25 06:00:00,2005-03-27 01:00:00,43.0,3.46,155.98286246081506,0,Moderate Short-Duration
2005-03-29 12:00:00,2005-03-31 16:00:00,52.0,4.01,154.54165094339623,0,Moderate Short-Duration
2005-04-02 03:00:00,2005-04-10 04:00:00,193.0,3.658,183.68965028439388,2,Severe Long-Duration
2005-04-12 15:00:00,2005-04-15 00:00:00,57.0,4.57,161.77891498216408,0,Moderate Short-Duration
2005-04-15 13:00:00,2005-04-16 04:00:00,15.0,2.912,138.29496228448275,0,Moderate Short-Duration
2005-04-17 07:00:00,2005-04-18 17:00:00,34.0,3.58,171.92933004926107,0,Moderate Short-Duration
2005-04-20 17:00:00,2005-05-03 18:00:00,313.0,6.122,180.0528220404129,2,Severe Long-Duration
2005-05-05 23:00:00,2005-05-06 04:00:00,5.0,2.534,72.86758620689655,1,Short-Lived Directional
2005-05-06 21:00:00,2005-05-06 22:00:00,1.0,2.508,113.54456896551724,1,Short-Lived Directional
2005-05-07 11:00:00,2005-05-09 05:00:00,42.0,4.276,175.869286287089,0,Moderate Short-Duration
2005-05-10 01:00:00,2005-05-18 00:00:00,191.0,3.724,179.7300417564655,2,Severe Long-Duration
2005-05-24 13:00:00,2005-05-25 03:00:00,14.0,2.56,123.17672988505748,1,Short-Lived Directional
2005-05-26 10:00:00,2005-06-09 11:00:00,337.0,7.356,161.81368419710265,2,Severe Long-Duration
2005-06-15 11:00:00,2005-06-18 06:00:00,67.0,3.166,82.49328346855984,1,Short-Lived Directional
2005-06-20 12:00:00,2005-06-21 11:00:00,23.0,4.15,53.24253232758621,1,Short-Lived Directional
2005-06-22 05:00:00,2005-06-23 11:00:00,30.0,3.354,175.4790767519466,0,Moderate Short-Duration
2005-06-23 22:00:00,2005-07-05 13:00:00,279.0,6.214,177.7295879782164,2,Severe Long-Duration
2005-07-08 14:00:00,2005-07-09 08:00:00,18.0,3.834,192.3324500907441,0,Moderate Short-Duration
2005-07-09 14:00:00,2005-07-09 21:00:00,7.0,2.638,186.00359913793105,0,Moderate Short-Duration
2005-07-11 17:00:00,2005-07-28 19:00:00,410.0,6.648,147.67861699589108,2,Severe Long-Duration
2005-08-03 06:00:00,2005-08-03 12:00:00,6.0,2.536,164.7623275862069,0,Moderate Short-Duration
2005-08-06 14:00:00,2005-08-10 14:00:00,96.0,3.69,104.5875462140064,1,Short-Lived Directional
2005-08-11 05:00:00,2005-08-15 08:00:00,99.0,3.764,117.74101120689654,1,Short-Lived Directional
2005-08-17 15:00:00,2005-08-18 07:00:00,16.0,2.704,189.76447768762677,0,Moderate Short-Duration
2005-08-21 12:00:00,2005-08-29 20:00:00,200.0,4.576,134.11236875965002,2,Severe Long-Duration
2005-09-02 07:00:00,2005-09-02 23:00:00,16.0,2.922,164.93665821501014,0,Moderate Short-Duration
2005-09-04 02:00:00,2005-09-04 02:00:00,0.0,2.54,80.00939655172414,1,Short-Lived Directional
2005-09-05 23:00:00,2005-09-06 20:00:00,21.0,3.056,82.40048197492163,1,Short-Lived Directional
2005-09-16 15:00:00,2005-09-17 09:00:00,18.0,2.686,105.5498003629764,1,Short-Lived Directional
2005-09-18 06:00:00,2005-09-22 08:00:00,98.0,5.798,174.51215081853013,2,Severe Long-Duration
2005-09-22 23:00:00,2005-09-24 13:00:00,38.0,5.016,180.02166003536692,0,Moderate Short-Duration
2005-09-27 09:00:00,2005-10-01 21:00:00,108.0,4.858,172.3442842454919,2,Severe Long-Duration
2005-10-04 11:00:00,2005-10-09 08:00:00,117.0,5.928,173.47888734658093,2,Severe Long-Duration
2005-10-09 21:00:00,2005-10-10 00:00:00,3.0,2.63,160.07887931034483,0,Moderate Short-Duration
2005-10-10 07:00:00,2005-10-11 09:00:00,26.0,2.89,153.33395593869733,0,Moderate Short-Duration
2005-10-20 18:00:00,2005-10-22 12:00:00,42.0,3.276,173.70196672012833,0,Moderate Short-Duration
2005-10-23 00:00:00,2005-10-23 09:00:00,9.0,2.578,171.1728448275862,0,Moderate Short-Duration
2005-10-23 21:00:00,2005-10-24 07:00:00,10.0,2.584,181.69292319749215,0,Moderate Short-Duration
2005-11-01 08:00:00,2005-11-04 15:00:00,79.0,4.064,190.21028556034483,0,Moderate Short-Duration
2005-11-05 03:00:00,2005-11-06 11:00:00,32.0,4.256,185.88780825496343,0,Moderate Short-Duration
2005-11-08 01:00:00,2005-11-09 01:00:00,24.0,2.88,184.75114827586208,0,Moderate Short-Duration
2005-11-10 22:00:00,2005-11-11 13:00:00,15.0,2.962,146.8468157327586,0,Moderate Short-Duration
2005-11-11 19:00:00,2005-11-12 07:00:00,12.0,2.744,119.54875331564986,1,Short-Lived Directional
2005-11-13 00:00:00,2005-11-14 12:00:00,36.0,2.952,182.6394012115564,0,Moderate Short-Duration
2005-11-16 09:00:00,2005-11-18 02:00:00,41.0,3.086,188.819710591133,0,Moderate Short-Duration
2005-11-19 14:00:00,2005-11-22 18:00:00,76.0,3.818,169.57024742498882,0,Moderate Short-Duration
2005-11-23 16:00:00,2005-11-24 19:00:00,27.0,4.128,184.4908435960591,0,Moderate Short-Duration
2005-11-27 18:00:00,2005-11-28 15:00:00,21.0,2.806,116.12890673981192,1,Short-Lived Directional
2005-11-30 20:00:00,2005-12-01 06:00:00,10.0,2.616,162.14166144200627,0,Moderate Short-Duration
2005-12-04 07:00:00,2005-12-04 08:00:00,1.0,2.528,181.3138793103448,0,Moderate Short-Duration
2005-12-06 06:00:00,2005-12-06 20:00:00,14.0,2.936,154.7939367816092,0,Moderate Short-Duration
2005-12-19 17:00:00,2005-12-24 07:00:00,110.0,5.67,127.58528890959926,2,Severe Long-Duration
2005-12-25 04:00:00,2005-12-25 08:00:00,4.0,2.87,70.48227586206897,1,Short-Lived Directional
2005-12-26 11:00:00,2005-12-28 03:00:00,40.0,3.174,187.4109693019344,0,Moderate Short-Duration
2005-12-31 09:00:00,2005-12-31 18:00:00,9.0,2.584,181.33252586206896,0,Moderate Short-Duration
2005-12-31 22:00:00,2006-01-01 01:00:00,3.0,2.514,178.4157327586207,0,Moderate Short-Duration
2006-01-01 17:00:00,2006-01-06 16:00:00,119.0,5.512,191.8289224137931,2,Severe Long-Duration
2006-01-07 15:00:00,2006-01-10 18:00:00,75.0,3.938,198.8969816243194,0,Moderate Short-Duration
2006-01-11 00:00:00,2006-01-11 15:00:00,15.0,3.15,162.09292564655172,0,Moderate Short-Duration
2006-01-12 21:00:00,2006-01-13 19:00:00,22.0,2.898,97.62387556221888,1,Short-Lived Directional
2006-01-14 19:00:00,2006-01-20 10:00:00,135.0,4.624,179.04632162778904,2,Severe Long-Duration
2006-01-23 23:00:00,2006-01-26 11:00:00,60.0,3.466,87.24280243075184,1,Short-Lived Directional
2006-01-31 08:00:00,2006-01-31 22:00:00,14.0,3.432,167.6373103448276,0,Moderate Short-Duration
2006-02-07 11:00:00,2006-02-08 00:00:00,13.0,2.622,66.57539408866995,1,Short-Lived Directional
2006-02-08 04:00:00,2006-02-12 16:00:00,108.0,3.586,85.02054413160391,1,Short-Lived Directional
2006-02-14 03:00:00,2006-02-14 04:00:00,1.0,2.52,74.52176724137931,1,Short-Lived Directional
2006-02-14 08:00:00,2006-02-16 05:00:00,45.0,4.248,158.58735194902548,0,Moderate Short-Duration
2006-02-19 17:00:00,2006-02-19 21:00:00,4.0,2.524,99.25229310344828,1,Short-Lived Directional
2006-02-22 09:00:00,2006-02-26 09:00:00,96.0,4.704,180.6827421503133,2,Severe Long-Duration
2006-02-27 12:00:00,2006-02-28 10:00:00,22.0,4.356,199.2579235382309,0,Moderate Short-Duration
2006-03-01 08:00:00,2006-03-13 00:00:00,280.0,6.606,183.3490768805989,2,Severe Long-Duration
2006-03-13 14:00:00,2006-03-14 13:00:00,23.0,3.17,73.10481681034483,1,Short-Lived Directional
2006-03-15 17:00:00,2006-03-16 03:00:00,10.0,2.664,90.9382445141066,1,Short-Lived Directional
2006-03-17 11:00:00,2006-03-17 15:00:00,4.0,2.574,167.2079482758621,0,Moderate Short-Duration
2006-03-21 19:00:00,2006-03-21 21:00:00,2.0,2.538,188.53373563218392,0,Moderate Short-Duration
2006-03-21 23:00:00,2006-03-22 01:00:00,2.0,2.562,184.64192528735632,0,Moderate Short-Duration
2006-03-23 08:00:00,2006-03-25 05:00:00,45.0,3.34,164.15049100449775,0,Moderate Short-Duration
2006-03-26 21:00:00,2006-03-29 10:00:00,61.0,3.788,147.0247205228031,0,Moderate Short-Duration
2006-04-01 22:00:00,2006-04-04 22:00:00,72.0,5.182,91.8627668871044,1,Short-Lived Directional
2006-04-06 16:00:00,2006-04-12 07:00:00,135.0,5.6,145.94213362068965,2,Severe Long-Duration
2006-04-16 17:00:00,2006-04-18 00:00:00,31.0,3.174,68.47598868534483,1,Short-Lived Directional
2006-04-21 09:00:00,2006-04-23 20:00:00,59.0,4.062,73.6872341954023,1,Short-Lived Directional
2006-04-24 02:00:00,2006-04-30 15:00:00,157.0,3.836,100.93921322566564,1,Short-Lived Directional
2006-05-04 20:00:00,2006-05-07 17:00:00,69.0,4.21,149.1535985221675,0,Moderate Short-Duration
2006-05-10 07:00:00,2006-05-10 08:00:00,1.0,2.526,118.63793103448276,1,Short-Lived Directional
2006-05-10 20:00:00,2006-05-13 04:00:00,56.0,5.726,156.30803236539626,2,Severe Long-Duration
2006-05-13 09:00:00,2006-05-13 11:00:00,2.0,2.52,153.716091954023,0,Moderate Short-Duration
2006-05-13 18:00:00,2006-05-16 23:00:00,77.0,4.988,183.18542992926612,0,Moderate Short-Duration
2006-05-18 16:00:00,2006-05-22 10:00:00,90.0,3.204,153.71064797271694,0,Moderate Short-Duration
2006-05-25 19:00:00,2006-05-27 14:00:00,43.0,3.764,77.3462421630094,1,Short-Lived Directional
2006-05-29 10:00:00,2006-05-29 20:00:00,10.0,2.628,159.80423981191225,0,Moderate Short-Duration
2006-05-31 00:00:00,2006-05-31 12:00:00,12.0,2.65,176.05792440318302,0,Moderate Short-Duration
2006-06-03 03:00:00,2006-06-19 14:00:00,395.0,6.088,179.65372061128525,2,Severe Long-Duration
2006-06-20 20:00:00,2006-06-24 03:00:00,79.0,4.198,182.0807931034483,0,Moderate Short-Duration
2006-07-03 11:00:00,2006-07-07 07:00:00,92.0,5.302,132.3883629959214,2,Severe Long-Duration
2006-07-07 12:00:00,2006-07-11 13:00:00,97.0,5.978,170.17245337790288,2,Severe Long-Duration
2006-07-12 02:00:00,2006-07-15 09:00:00,79.0,4.286,147.59378987068965,0,Moderate Short-Duration
2006-07-17 20:00:00,2006-07-28 19:00:00,263.0,6.64,167.45569292199875,2,Severe Long-Duration
2006-07-29 02:00:00,2006-07-29 06:00:00,4.0,2.636,167.4768448275862,0,Moderate Short-Duration
2006-07-29 15:00:00,2006-07-29 18:00:00,3.0,2.63,160.60946120689655,0,Moderate Short-Duration
2006-07-30 02:00:00,2006-07-31 20:00:00,42.0,3.856,123.13193063352044,1,Short-Lived Directional
2006-08-06 07:00:00,2006-08-09 22:00:00,87.0,4.99,154.9050793495298,2,Severe Long-Duration
2006-08-12 01:00:00,2006-08-15 12:00:00,83.0,5.202,179.5547577996716,2,Severe Long-Duration
2006-08-18 13:00:00,2006-08-23 11:00:00,118.0,4.392,194.86944283237696,2,Severe Long-Duration
2006-08-24 05:00:00,2006-08-24 09:00:00,4.0,2.592,119.90234482758622,1,Short-Lived Directional
2006-08-24 12:00:00,2006-08-24 16:00:00,4.0,2.702,83.85056896551724,1,Short-Lived Directional
2006-08-27 18:00:00,2006-08-28 18:00:00,24.0,3.308,186.9664172413793,0,Moderate Short-Duration
2006-08-29 00:00:00,2006-09-03 16:00:00,136.0,5.752,188.79131890259248,2,Severe Long-Duration
2006-09-04 04:00:00,2006-09-06 12:00:00,56.0,3.402,118.80187537810042,1,Short-Lived Directional
2006-09-08 07:00:00,2006-09-08 22:00:00,15.0,2.704,179.27728987068966,0,Moderate Short-Duration
2006-09-09 04:00:00,2006-09-14 05:00:00,121.0,4.794,186.3678434143584,2,Severe Long-Duration
2006-09-15 01:00:00,2006-09-20 03:00:00,122.0,5.232,193.39668278665545,2,Severe Long-Duration
2006-09-20 15:00:00,2006-09-20 21:00:00,6.0,2.896,157.7871674876847,0,Moderate Short-Duration
2006-09-21 01:00:00,2006-09-21 11:00:00,10.0,2.62,118.80703761755484,1,Short-Lived Directional
2006-09-21 22:00:00,2006-09-23 03:00:00,29.0,2.94,165.43230459770115,0,Moderate Short-Duration
2006-09-23 17:00:00,2006-09-25 04:00:00,35.0,3.804,143.64555555555555,0,Moderate Short-Duration
2006-09-25 07:00:00,2006-09-25 07:00:00,0.0,2.508,91.00422413793105,1,Short-Lived Directional
2006-09-25 11:00:00,2006-09-26 09:00:00,22.0,3.122,149.53024737631185,0,Moderate Short-Duration
2006-10-03 13:00:00,2006-10-07 05:00:00,88.0,5.046,158.55754068190623,2,Severe Long-Duration
2006-10-07 08:00:00,2006-10-18 05:00:00,261.0,6.076,191.78240852856015,2,Severe Long-Duration
2006-10-18 16:00:00,2006-10-25 04:00:00,156.0,5.18,173.28863276960246,2,Severe Long-Duration
2006-10-26 18:00:00,2006-10-31 02:00:00,104.0,7.138,122.28734400656812,2,Severe Long-Duration
2006-11-01 00:00:00,2006-11-01 17:00:00,17.0,2.706,186.4121408045977,0,Moderate Short-Duration
2006-11-05 08:00:00,2006-11-05 19:00:00,11.0,2.612,180.22938218390803,0,Moderate Short-Duration
2006-11-07 11:00:00,2006-11-15 04:00:00,185.0,4.494,170.27845244716352,2,Severe Long-Duration
2006-11-15 09:00:00,2006-11-15 17:00:00,8.0,2.932,126.3780747126437,1,Short-Lived Directional
2006-11-16 00:00:00,2006-11-22 16:00:00,160.0,4.1,164.65420218462197,2,Severe Long-Duration
2006-11-23 00:00:00,2006-11-28 13:00:00,133.0,3.774,199.71198661863096,0,Moderate Short-Duration
2006-11-28 19:00:00,2006-12-01 13:00:00,66.0,5.366,172.3894107050952,2,Severe Long-Duration
2006-12-04 01:00:00,2006-12-05 09:00:00,32.0,3.608,145.84276645768026,0,Moderate Short-Duration
2006-12-07 14:00:00,2006-12-09 20:00:00,54.0,3.262,174.44610344827586,0,Moderate Short-Duration
2006-12-12 15:00:00,2006-12-14 19:00:00,52.0,3.716,189.04141997397528,0,Moderate Short-Duration
2006-12-15 22:00:00,2006-12-17 12:00:00,38.0,3.668,150.19850574712643,0,Moderate Short-Duration
2006-12-19 13:00:00,2006-12-23 07:00:00,90.0,5.952,179.6857938613111,2,Severe Long-Duration
2006-12-26 19:00:00,2006-12-28 12:00:00,41.0,3.84,65.31579433497538,1,Short-Lived Directional
2006-12-29 19:00:00,2007-01-02 17:00:00,94.0,4.502,177.96670326678765,0,Moderate Short-Duration
2007-01-05 06:00:00,2007-01-05 09:00:00,3.0,2.552,159.5276077586207,0,Moderate Short-Duration
2007-01-06 00:00:00,2007-01-06 00:00:00,0.0,2.504,190.4519827586207,0,Moderate Short-Duration
2007-01-06 08:00:00,2007-01-06 10:00:00,2.0,2.536,197.69922413793105,0,Moderate Short-Duration
2007-01-06 20:00:00,2007-01-07 00:00:00,4.0,2.622,192.5410172413793,0,Moderate Short-Duration
2007-01-13 20:00:00,2007-01-13 22:00:00,2.0,2.602,65.01790229885057,1,Short-Lived Directional
2007-01-14 04:00:00,2007-01-14 04:00:00,0.0,2.506,62.77094827586207,1,Short-Lived Directional
2007-01-16 13:00:00,2007-01-16 16:00:00,3.0,2.508,153.50400862068966,0,Moderate Short-Duration
2007-01-16 20:00:00,2007-01-17 13:00:00,17.0,2.8,180.5625999993377,0,Moderate Short-Duration
2007-01-23 02:00:00,2007-01-23 03:00:00,1.0,2.538,182.75568965517243,0,Moderate Short-Duration
2007-01-28 01:00:00,2007-01-28 16:00:00,15.0,2.932,58.73316271551724,1,Short-Lived Directional
2007-01-29 03:00:00,2007-01-31 01:00:00,46.0,2.914,110.8263701393984,1,Short-Lived Directional
2007-01-31 10:00:00,2007-02-02 23:00:00,61.0,4.026,145.2630325361513,0,Moderate Short-Duration
2007-02-09 10:00:00,2007-02-09 21:00:00,11.0,2.658,113.161091954023,1,Short-Lived Directional
2007-02-12 00:00:00,2007-02-15 10:00:00,82.0,4.528,182.3535511009555,0,Moderate Short-Duration
2007-02-15 12:00:00,2007-02-16 21:00:00,33.0,4.144,186.4549619675456,0,Moderate Short-Duration
2007-02-26 14:00:00,2007-03-02 08:00:00,90.0,4.438,183.709660856385,0,Moderate Short-Duration
2007-03-02 15:00:00,2007-03-03 19:00:00,28.0,2.918,184.6613466111772,0,Moderate Short-Duration
2007-03-07 02:00:00,2007-03-08 10:00:00,32.0,3.242,138.72329937304076,0,Moderate Short-Duration
2007-03-12 04:00:00,2007-03-17 16:00:00,132.0,7.706,167.68802800215946,2,Severe Long-Duration
2007-03-17 22:00:00,2007-03-20 11:00:00,61.0,4.064,194.80520439377085,0,Moderate Short-Duration
2007-03-23 18:00:00,2007-03-24 06:00:00,12.0,2.662,163.73405172413794,0,Moderate Short-Duration
2007-03-29 03:00:00,2007-03-31 08:00:00,53.0,2.912,71.78569604086846,1,Short-Lived Directional
2007-04-03 23:00:00,2007-04-04 16:00:00,17.0,2.686,168.26947318007663,0,Moderate Short-Duration
2007-04-06 20:00:00,2007-04-08 04:00:00,32.0,3.248,179.30078108672936,0,Moderate Short-Duration
2007-04-08 13:00:00,2007-04-09 10:00:00,21.0,2.7,183.1087656739812,0,Moderate Short-Duration
2007-04-09 23:00:00,2007-04-10 03:00:00,4.0,2.524,186.5502413793103,0,Moderate Short-Duration
2007-04-10 14:00:00,2007-04-19 02:00:00,204.0,7.094,190.66217577796468,2,Severe Long-Duration
2007-04-25 03:00:00,2007-04-29 09:00:00,102.0,3.772,183.7185503850017,0,Moderate Short-Duration
2007-04-30 18:00:00,2007-04-30 22:00:00,4.0,2.536,177.75456896551722,0,Moderate Short-Duration
2007-05-02 14:00:00,2007-05-03 05:00:00,15.0,3.198,180.04896012931033,0,Moderate Short-Duration
2007-05-06 05:00:00,2007-05-08 16:00:00,59.0,3.76,144.01522126436782,0,Moderate Short-Duration
2007-05-09 11:00:00,2007-05-19 04:00:00,233.0,5.478,177.41590987875472,2,Severe Long-Duration
2007-05-19 23:00:00,2007-05-22 01:00:00,50.0,3.66,126.78234787018256,1,Short-Lived Directional
2007-05-22 14:00:00,2007-05-25 09:00:00,67.0,3.816,112.79736561866126,1,Short-Lived Directional
2007-05-25 18:00:00,2007-05-28 12:00:00,66.0,6.744,187.7069634585692,2,Severe Long-Duration
2007-05-30 23:00:00,2007-05-31 01:00:00,2.0,2.532,148.6123275862069,0,Moderate Short-Duration
2007-06-01 02:00:00,2007-06-02 21:00:00,43.0,3.292,126.11287813479623,1,Short-Lived Directional
2007-06-04 11:00:00,2007-06-10 07:00:00,140.0,6.368,197.7016354854488,2,Severe Long-Duration
2007-06-14 16:00:00,2007-06-14 21:00:00,5.0,2.528,165.8202155172414,0,Moderate Short-Duration
2007-06-16 14:00:00,2007-06-17 00:00:00,10.0,2.896,128.84681818181818,1,Short-Lived Directional
2007-06-18 19:00:00,2007-06-19 17:00:00,22.0,2.996,115.04683658170914,1,Short-Lived Directional
2007-06-20 11:00:00,2007-06-28 01:00:00,182.0,8.116,170.63612492933862,2,Severe Long-Duration
2007-06-28 16:00:00,2007-07-01 08:00:00,64.0,5.364,85.10255172413792,1,Short-Lived Directional
2007-07-02 15:00:00,2007-07-03 07:00:00,16.0,3.488,116.6868154158215,1,Short-Lived Directional
2007-07-06 05:00:00,2007-07-06 19:00:00,14.0,2.75,167.79312068965515,0,Moderate Short-Duration
2007-07-10 11:00:00,2007-07-12 23:00:00,60.0,3.564,172.30650367439233,0,Moderate Short-Duration
2007-07-17 06:00:00,2007-07-17 19:00:00,13.0,2.68,92.1616133004926,1,Short-Lived Directional
2007-07-21 09:00:00,2007-07-25 22:00:00,109.0,4.434,195.1813855799373,2,Severe Long-Duration
2007-07-29 04:00:00,2007-08-01 05:00:00,73.0,4.976,125.54299277726004,1,Short-Lived Directional
2007-08-04 05:00:00,2007-08-07 20:00:00,87.0,4.032,133.95134012539185,0,Moderate Short-Duration
2007-08-08 01:00:00,2007-08-09 05:00:00,28.0,2.888,156.71370689655174,0,Moderate Short-Duration
2007-08-09 23:00:00,2007-08-13 09:00:00,82.0,5.074,143.92576443705858,2,Severe Long-Duration
2007-08-15 17:00:00,2007-08-18 15:00:00,70.0,3.892,105.75192326372024,1,Short-Lived Directional
2007-08-21 07:00:00,2007-08-26 12:00:00,125.0,5.618,188.74896072796935,2,Severe Long-Duration
2007-08-28 05:00:00,2007-08-31 10:00:00,77.0,4.526,181.6365263041556,0,Moderate Short-Duration
2007-08-31 23:00:00,2007-09-03 00:00:00,49.0,4.58,168.18263965517244,0,Moderate Short-Duration
2007-09-03 06:00:00,2007-09-05 06:00:00,48.0,3.634,186.01374208304009,0,Moderate Short-Duration
2007-09-06 21:00:00,2007-09-08 14:00:00,41.0,3.448,188.81437192118227,0,Moderate Short-Duration
2007-09-09 00:00:00,2007-09-10 23:00:00,47.0,2.904,184.60556904554525,0,Moderate Short-Duration
2007-09-13 00:00:00,2007-09-13 22:00:00,22.0,3.19,143.99302098950525,0,Moderate Short-Duration
2007-09-15 21:00:00,2007-09-15 22:00:00,1.0,2.512,56.54732758620689,1,Short-Lived Directional
2007-09-16 01:00:00,2007-09-16 01:00:00,0.0,2.52,55.25896551724138,1,Short-Lived Directional
2007-09-23 14:00:00,2007-09-24 05:00:00,15.0,2.756,140.22391163793102,0,Moderate Short-Duration
2007-09-24 20:00:00,2007-09-24 22:00:00,2.0,2.552,162.0980747126437,0,Moderate Short-Duration
2007-09-25 02:00:00,2007-09-27 15:00:00,61.0,3.66,180.6597469410456,0,Moderate Short-Duration
2007-09-28 16:00:00,2007-09-28 20:00:00,4.0,2.53,90.73013793103448,1,Short-Lived Directional
2007-09-29 00:00:00,2007-10-08 15:00:00,231.0,6.26,139.54830447384066,2,Severe Long-Duration
2007-10-10 09:00:00,2007-10-10 15:00:00,6.0,2.656,127.52320197044334,1,Short-Lived Directional
2007-10-10 18:00:00,2007-10-12 07:00:00,37.0,2.614,144.724056261343,0,Moderate Short-Duration
2007-10-13 01:00:00,2007-10-18 19:00:00,138.0,5.764,177.60906412800796,2,Severe Long-Duration
2007-10-19 22:00:00,2007-10-28 18:00:00,212.0,6.046,197.62687995790836,2,Severe Long-Duration
2007-10-29 00:00:00,2007-10-29 11:00:00,11.0,2.704,157.94344827586207,0,Moderate Short-Duration
2007-10-31 10:00:00,2007-11-01 00:00:00,14.0,2.72,151.91966666666667,0,Moderate Short-Duration
2007-11-04 19:00:00,2007-11-06 21:00:00,50.0,4.376,186.4619878296146,0,Moderate Short-Duration
2007-11-07 14:00:00,2007-11-10 20:00:00,78.0,5.456,187.80669832168417,2,Severe Long-Duration
2007-11-13 07:00:00,2007-11-15 03:00:00,44.0,4.502,186.1422164750958,0,Moderate Short-Duration
2007-11-21 05:00:00,2007-11-21 08:00:00,3.0,2.55,96.13349137931034,1,Short-Lived Directional
2007-11-25 06:00:00,2007-11-26 20:00:00,38.0,3.258,178.3716401414677,0,Moderate Short-Duration
2007-11-26 23:00:00,2007-11-27 20:00:00,21.0,2.89,182.17580329153608,0,Moderate Short-Duration
2007-12-05 03:00:00,2007-12-05 07:00:00,4.0,2.632,101.22239655172412,1,Short-Lived Directional
2007-12-05 19:00:00,2007-12-06 19:00:00,24.0,3.578,186.81892068965516,0,Moderate Short-Duration
2007-12-08 16:00:00,2007-12-08 22:00:00,6.0,2.546,84.62060344827587,1,Short-Lived Directional
2007-12-17 04:00:00,2007-12-17 06:00:00,2.0,2.616,79.2907183908046,1,Short-Lived Directional
2007-12-18 14:00:00,2007-12-19 09:00:00,19.0,2.75,181.89627155172417,0,Moderate Short-Duration
2007-12-19 20:00:00,2007-12-20 02:00:00,6.0,2.54,180.12331280788175,0,Moderate Short-Duration
2007-12-23 06:00:00,2007-12-23 18:00:00,12.0,3.004,63.75145888594165,1,Short-Lived Directional
2007-12-24 02:00:00,2007-12-25 01:00:00,23.0,2.984,67.13936422413794,1,Short-Lived Directional
2007-12-25 04:00:00,2007-12-25 06:00:00,2.0,2.58,66.38557471264367,1,Short-Lived Directional
2007-12-25 14:00:00,2007-12-27 04:00:00,38.0,3.642,175.494133510168,0,Moderate Short-Duration
2007-12-27 08:00:00,2007-12-28 12:00:00,28.0,2.996,179.6643846611177,0,Moderate Short-Duration
2008-01-03 13:00:00,2008-01-04 19:00:00,30.0,3.778,186.67903225806452,0,Moderate Short-Duration
2008-01-06 22:00:00,2008-01-07 09:00:00,11.0,2.866,100.2946551724138,1,Short-Lived Directional
2008-01-08 18:00:00,2008-01-11 07:00:00,61.0,5.862,182.69330923248057,2,Severe Long-Duration
2008-01-11 22:00:00,2008-01-12 06:00:00,8.0,2.736,105.5014367816092,1,Short-Lived Directional
2008-01-13 23:00:00,2008-01-14 09:00:00,10.0,2.86,164.0646394984326,0,Moderate Short-Duration
2008-01-15 03:00:00,2008-01-17 12:00:00,57.0,3.518,131.90124405469678,0,Moderate Short-Duration
2008-01-17 18:00:00,2008-01-17 21:00:00,3.0,2.552,168.5289870689655,0,Moderate Short-Duration
2008-01-19 12:00:00,2008-01-20 03:00:00,15.0,2.7,113.29890625,1,Short-Lived Directional
2008-01-20 14:00:00,2008-01-23 11:00:00,69.0,5.262,115.88053571428571,1,Short-Lived Directional
